entity_id,caa_latest_memb_type_code,caa_latest_memb_type_desc,caa_latest_memb_status_desc
6817,RA,CAA Regular Annual,Lapsed
6828,RL,CAA Regular Life Member,Paid
6835,SR,CAA Sr. Citizen Annual,Paid
6851,RL,CAA Regular Life Member,Paid
6864,RA,CAA Regular Annual,Lapsed
6866,RL,CAA Regular Life Member,Paid
6881,LB,CAA Golden Bear Life Upgrade,Paid
6883,SP,CAA Spouse Life,Paid
6884,SL,CAA Sr. Citizen Life,Paid
6885,RL,CAA Regular Life Member,Paid
6900,LB,CAA Golden Bear Life Upgrade,Paid
6910,RL,CAA Regular Life Member,Paid
6916,RL,CAA Regular Life Member,Paid
6939,RL,CAA Regular Life Member,Paid
6941,SR,CAA Sr. Citizen Annual,Paid
6945,RL,CAA Regular Life Member,Paid
6954,RL,CAA Regular Life Member,Paid
6967,LB,CAA Golden Bear Life Upgrade,Paid
6992,RL,CAA Regular Life Member,Paid
7001,LB,CAA Golden Bear Life Upgrade,Paid
7033,RL,CAA Regular Life Member,Paid
7042,LB,CAA Golden Bear Life Upgrade,Paid
7045,LB,CAA Golden Bear Life Upgrade,Paid
7054,SL,CAA Sr. Citizen Life,Paid
7091,RL,CAA Regular Life Member,Paid
7093,NULL,NULL,NULL
7126,RL,CAA Regular Life Member,Paid
7128,RL,CAA Regular Life Member,Paid
7145,RL,CAA Regular Life Member,Paid
7148,NULL,NULL,NULL
7150,FP,CAA Life Member - Paid In Full,Paid
7155,RL,CAA Regular Life Member,Paid
7161,RL,CAA Regular Life Member,Paid
7165,RL,CAA Regular Life Member,Paid
7183,RL,CAA Regular Life Member,Paid
7209,RL,CAA Regular Life Member,Paid
7219,RL,CAA Regular Life Member,Paid
7232,RL,CAA Regular Life Member,Paid
7234,RL,CAA Regular Life Member,Paid
7252,LB,CAA Golden Bear Life Upgrade,Paid
7253,RL,CAA Regular Life Member,Paid
7254,RL,CAA Regular Life Member,Paid
7281,RL,CAA Regular Life Member,Paid
7289,LB,CAA Golden Bear Life Upgrade,Paid
7318,RL,CAA Regular Life Member,Paid
7325,RL,CAA Regular Life Member,Paid
7334,FP,CAA Life Member - Paid In Full,Paid
7345,LB,CAA Golden Bear Life Upgrade,Paid
7346,RL,CAA Regular Life Member,Paid
7353,RL,CAA Regular Life Member,Paid
7356,LB,CAA Golden Bear Life Upgrade,Paid
7374,RL,CAA Regular Life Member,Paid
7392,RL,CAA Regular Life Member,Paid
7398,LB,CAA Golden Bear Life Upgrade,Paid
7436,RA,CAA Regular Annual,Lapsed
7451,SR,CAA Sr. Citizen Annual,Paid
7453,NULL,NULL,NULL
7470,RA,CAA Regular Annual,Lapsed
7477,RL,CAA Regular Life Member,Paid
7494,NULL,NULL,NULL
7499,RL,CAA Regular Life Member,Paid
7524,RL,CAA Regular Life Member,Paid
7549,SR,CAA Sr. Citizen Annual,Lapsed
7560,RA,CAA Regular Annual,Lapsed
7568,NULL,NULL,NULL
7573,RL,CAA Regular Life Member,Paid
7587,RL,CAA Regular Life Member,Paid
7599,RL,CAA Regular Life Member,Paid
7602,PL,CAA Paying Life,Lapsed
7603,RL,CAA Regular Life Member,Paid
7622,RL,CAA Regular Life Member,Paid
7641,RL,CAA Regular Life Member,Paid
7646,RL,CAA Regular Life Member,Paid
7653,SL,CAA Sr. Citizen Life,Paid
7654,SR,CAA Sr. Citizen Annual,Lapsed
7660,NULL,NULL,NULL
7661,RL,CAA Regular Life Member,Paid
7709,RA,CAA Regular Annual,Lapsed
7738,RL,CAA Regular Life Member,Paid
7740,RL,CAA Regular Life Member,Paid
7764,LB,CAA Golden Bear Life Upgrade,Paid
7765,RL,CAA Regular Life Member,Paid
7804,RL,CAA Regular Life Member,Paid
7812,RL,CAA Regular Life Member,Paid
7827,RL,CAA Regular Life Member,Paid
7834,RL,CAA Regular Life Member,Paid
7857,RL,CAA Regular Life Member,Paid
7858,RL,CAA Regular Life Member,Paid
7892,RL,CAA Regular Life Member,Paid
7898,RL,CAA Regular Life Member,Paid
7900,RL,CAA Regular Life Member,Paid
7903,LB,CAA Golden Bear Life Upgrade,Paid
7909,SR,CAA Sr. Citizen Annual,Paid
7917,NULL,NULL,NULL
7923,RL,CAA Regular Life Member,Paid
7924,RL,CAA Regular Life Member,Paid
7930,LB,CAA Golden Bear Life Upgrade,Paid
7935,RL,CAA Regular Life Member,Paid
7938,SP,CAA Spouse Life,Paid
7952,RL,CAA Regular Life Member,Paid
7972,RL,CAA Regular Life Member,Paid
7982,RL,CAA Regular Life Member,Paid
8000,RL,CAA Regular Life Member,Paid
8001,RL,CAA Regular Life Member,Paid
8021,LB,CAA Golden Bear Life Upgrade,Paid
8036,RL,CAA Regular Life Member,Paid
8042,RL,CAA Regular Life Member,Paid
8049,RA,CAA Regular Annual,Lapsed
8060,RL,CAA Regular Life Member,Paid
8061,RL,CAA Regular Life Member,Paid
8074,RA,CAA Regular Annual,Lapsed
8085,LB,CAA Golden Bear Life Upgrade,Paid
8097,RL,CAA Regular Life Member,Paid
8099,RL,CAA Regular Life Member,Paid
8100,RL,CAA Regular Life Member,Paid
8105,RL,CAA Regular Life Member,Paid
8107,NULL,NULL,NULL
8116,RA,CAA Regular Annual,Lapsed
8138,RL,CAA Regular Life Member,Paid
8146,NULL,NULL,NULL
8163,RL,CAA Regular Life Member,Paid
8165,SL,CAA Sr. Citizen Life,Paid
8176,RL,CAA Regular Life Member,Paid
8184,RL,CAA Regular Life Member,Paid
8187,RL,CAA Regular Life Member,Paid
8218,RL,CAA Regular Life Member,Paid
8232,RL,CAA Regular Life Member,Paid
8251,RL,CAA Regular Life Member,Paid
8253,RL,CAA Regular Life Member,Paid
8262,NULL,NULL,NULL
8277,SR,CAA Sr. Citizen Annual,Lapsed
8281,RL,CAA Regular Life Member,Paid
8300,LB,CAA Golden Bear Life Upgrade,Paid
8301,LB,CAA Golden Bear Life Upgrade,Paid
8303,RL,CAA Regular Life Member,Paid
8305,NULL,NULL,NULL
8317,SR,CAA Sr. Citizen Annual,Paid
8326,SP,CAA Spouse Life,Paid
8329,NULL,NULL,NULL
8331,RL,CAA Regular Life Member,Paid
8332,RL,CAA Regular Life Member,Paid
8354,RL,CAA Regular Life Member,Paid
8367,RL,CAA Regular Life Member,Paid
8390,RL,CAA Regular Life Member,Paid
8392,RL,CAA Regular Life Member,Paid
8416,RL,CAA Regular Life Member,Paid
8417,RL,CAA Regular Life Member,Paid
8420,RL,CAA Regular Life Member,Paid
8432,NULL,NULL,NULL
8447,SL,CAA Sr. Citizen Life,Paid
8453,RL,CAA Regular Life Member,Paid
8481,RL,CAA Regular Life Member,Paid
8483,PL,CAA Paying Life,Lapsed
8486,RA,CAA Regular Annual,Lapsed
8522,RL,CAA Regular Life Member,Paid
8529,LB,CAA Golden Bear Life Upgrade,Paid
8543,RL,CAA Regular Life Member,Paid
8545,RL,CAA Regular Life Member,Paid
8557,RL,CAA Regular Life Member,Paid
8572,NULL,NULL,NULL
8586,RL,CAA Regular Life Member,Paid
8587,RL,CAA Regular Life Member,Paid
8605,RL,CAA Regular Life Member,Paid
8633,RL,CAA Regular Life Member,Paid
8636,FP,CAA Life Member - Paid In Full,Paid
8671,NULL,NULL,NULL
8672,RL,CAA Regular Life Member,Paid
8676,NULL,NULL,NULL
8704,SR,CAA Sr. Citizen Annual,Lapsed
8711,RL,CAA Regular Life Member,Paid
8717,LB,CAA Golden Bear Life Upgrade,Paid
8725,RL,CAA Regular Life Member,Paid
8752,LB,CAA Golden Bear Life Upgrade,Paid
8754,RL,CAA Regular Life Member,Paid
8761,RL,CAA Regular Life Member,Paid
8771,RL,CAA Regular Life Member,Paid
8787,NULL,NULL,NULL
8803,RL,CAA Regular Life Member,Paid
8823,RL,CAA Regular Life Member,Paid
8831,RL,CAA Regular Life Member,Paid
8854,RL,CAA Regular Life Member,Paid
8862,LB,CAA Golden Bear Life Upgrade,Paid
8871,SR,CAA Sr. Citizen Annual,Paid
8875,SP,CAA Spouse Life,Paid
8876,RL,CAA Regular Life Member,Paid
8925,RL,CAA Regular Life Member,Paid
8946,RL,CAA Regular Life Member,Paid
8949,RL,CAA Regular Life Member,Paid
8951,FP,CAA Life Member - Paid In Full,Paid
8953,RL,CAA Regular Life Member,Paid
8970,RL,CAA Regular Life Member,Paid
8993,LB,CAA Golden Bear Life Upgrade,Paid
9012,NULL,NULL,NULL
9022,RL,CAA Regular Life Member,Paid
9027,RL,CAA Regular Life Member,Paid
9039,RA,CAA Regular Annual,Lapsed
9043,RL,CAA Regular Life Member,Paid
9074,RL,CAA Regular Life Member,Paid
9079,RL,CAA Regular Life Member,Paid
9091,LB,CAA Golden Bear Life Upgrade,Paid
9093,RL,CAA Regular Life Member,Paid
9098,RL,CAA Regular Life Member,Paid
9100,RL,CAA Regular Life Member,Paid
9102,RL,CAA Regular Life Member,Paid
9107,FP,CAA Life Member - Paid In Full,Paid
9128,RL,CAA Regular Life Member,Paid
9130,RL,CAA Regular Life Member,Paid
9134,FP,CAA Life Member - Paid In Full,Paid
9153,RL,CAA Regular Life Member,Paid
9166,SL,CAA Sr. Citizen Life,Paid
9178,NULL,NULL,NULL
9193,RL,CAA Regular Life Member,Paid
9203,RL,CAA Regular Life Member,Paid
9204,NULL,NULL,NULL
9230,SL,CAA Sr. Citizen Life,Paid
9236,RL,CAA Regular Life Member,Paid
9248,RL,CAA Regular Life Member,Paid
9268,RL,CAA Regular Life Member,Paid
9273,RL,CAA Regular Life Member,Paid
9284,LB,CAA Golden Bear Life Upgrade,Paid
9302,LB,CAA Golden Bear Life Upgrade,Paid
9310,RA,CAA Regular Annual,Lapsed
9318,RL,CAA Regular Life Member,Paid
9329,LB,CAA Golden Bear Life Upgrade,Paid
9331,SR,CAA Sr. Citizen Annual,Lapsed
9339,RL,CAA Regular Life Member,Paid
9353,RA,CAA Regular Annual,Lapsed
9360,LB,CAA Golden Bear Life Upgrade,Paid
9364,SR,CAA Sr. Citizen Annual,Paid
9371,RL,CAA Regular Life Member,Paid
9375,LB,CAA Golden Bear Life Upgrade,Paid
9376,RL,CAA Regular Life Member,Paid
9406,RL,CAA Regular Life Member,Paid
9407,RL,CAA Regular Life Member,Paid
9410,NULL,NULL,NULL
9413,RL,CAA Regular Life Member,Paid
9422,NULL,NULL,NULL
9429,RL,CAA Regular Life Member,Paid
9434,LB,CAA Golden Bear Life Upgrade,Paid
9443,NULL,NULL,NULL
9454,SL,CAA Sr. Citizen Life,Paid
9460,FP,CAA Life Member - Paid In Full,Paid
9470,RL,CAA Regular Life Member,Paid
9477,LB,CAA Golden Bear Life Upgrade,Paid
9480,LB,CAA Golden Bear Life Upgrade,Paid
9497,NULL,NULL,NULL
9499,NULL,NULL,NULL
9502,RL,CAA Regular Life Member,Paid
9519,RL,CAA Regular Life Member,Paid
9521,NULL,NULL,NULL
9534,RL,CAA Regular Life Member,Paid
9556,RL,CAA Regular Life Member,Paid
9575,LB,CAA Golden Bear Life Upgrade,Paid
9597,LB,CAA Golden Bear Life Upgrade,Paid
9616,LB,CAA Golden Bear Life Upgrade,Paid
9699,RL,CAA Regular Life Member,Paid
9731,RL,CAA Regular Life Member,Paid
9732,LB,CAA Golden Bear Life Upgrade,Paid
9751,RL,CAA Regular Life Member,Paid
9763,RL,CAA Regular Life Member,Paid
9794,RL,CAA Regular Life Member,Paid
9827,SL,CAA Sr. Citizen Life,Paid
9834,SP,CAA Spouse Life,Paid
9849,RL,CAA Regular Life Member,Paid
9853,NULL,NULL,NULL
9855,RL,CAA Regular Life Member,Paid
9859,RL,CAA Regular Life Member,Paid
9867,RA,CAA Regular Annual,Lapsed
9870,NULL,NULL,NULL
9885,RL,CAA Regular Life Member,Paid
9892,FP,CAA Life Member - Paid In Full,Paid
9911,RL,CAA Regular Life Member,Paid
9921,RL,CAA Regular Life Member,Paid
9929,RL,CAA Regular Life Member,Paid
9935,RL,CAA Regular Life Member,Paid
9950,SR,CAA Sr. Citizen Annual,Paid
9962,RL,CAA Regular Life Member,Paid
9966,RL,CAA Regular Life Member,Paid
9967,SL,CAA Sr. Citizen Life,Paid
9993,RL,CAA Regular Life Member,Paid
9996,RL,CAA Regular Life Member,Paid
10052,RL,CAA Regular Life Member,Paid
10056,RL,CAA Regular Life Member,Paid
10080,NULL,NULL,NULL
10082,LB,CAA Golden Bear Life Upgrade,Paid
10095,RL,CAA Regular Life Member,Paid
10101,LB,CAA Golden Bear Life Upgrade,Paid
10104,LB,CAA Golden Bear Life Upgrade,Paid
10105,SP,CAA Spouse Life,Paid
10108,NULL,NULL,NULL
10110,RL,CAA Regular Life Member,Paid
10129,LB,CAA Golden Bear Life Upgrade,Paid
10130,RL,CAA Regular Life Member,Paid
10134,FP,CAA Life Member - Paid In Full,Paid
10135,RL,CAA Regular Life Member,Paid
10141,NULL,NULL,NULL
10142,P6,CAA Life Annual - Sr. Citizen,Lapsed
10154,RL,CAA Regular Life Member,Paid
10158,RA,CAA Regular Annual,Lapsed
10177,RL,CAA Regular Life Member,Paid
10190,RA,CAA Regular Annual,Lapsed
10204,RA,CAA Regular Annual,Lapsed
10210,SP,CAA Spouse Life,Paid
10211,RL,CAA Regular Life Member,Paid
10234,RL,CAA Regular Life Member,Paid
10244,RL,CAA Regular Life Member,Paid
10267,RL,CAA Regular Life Member,Paid
10306,RL,CAA Regular Life Member,Paid
10311,RL,CAA Regular Life Member,Paid
10314,RL,CAA Regular Life Member,Paid
10324,NULL,NULL,NULL
10362,RL,CAA Regular Life Member,Paid
10364,RA,CAA Regular Annual,Lapsed
10370,RL,CAA Regular Life Member,Paid
10392,RL,CAA Regular Life Member,Paid
10399,RL,CAA Regular Life Member,Paid
10404,RL,CAA Regular Life Member,Paid
10412,RL,CAA Regular Life Member,Paid
10413,RL,CAA Regular Life Member,Paid
10425,RL,CAA Regular Life Member,Paid
10426,LB,CAA Golden Bear Life Upgrade,Paid
10427,LB,CAA Golden Bear Life Upgrade,Paid
10429,LB,CAA Golden Bear Life Upgrade,Paid
10441,RL,CAA Regular Life Member,Paid
10446,RL,CAA Regular Life Member,Paid
10449,NULL,NULL,NULL
10450,RL,CAA Regular Life Member,Paid
10456,RL,CAA Regular Life Member,Paid
10464,RL,CAA Regular Life Member,Paid
10467,RL,CAA Regular Life Member,Paid
10469,LB,CAA Golden Bear Life Upgrade,Paid
10493,NULL,NULL,NULL
10500,SR,CAA Sr. Citizen Annual,Lapsed
10515,LB,CAA Golden Bear Life Upgrade,Paid
10526,RL,CAA Regular Life Member,Paid
10538,RL,CAA Regular Life Member,Paid
10555,NULL,NULL,NULL
10565,NULL,NULL,NULL
10579,NULL,NULL,NULL
10618,RA,CAA Regular Annual,Lapsed
10631,RL,CAA Regular Life Member,Paid
10652,RL,CAA Regular Life Member,Paid
10679,NULL,NULL,NULL
10681,RL,CAA Regular Life Member,Paid
10689,RL,CAA Regular Life Member,Paid
10693,P6,CAA Life Annual - Sr. Citizen,Lapsed
10700,LB,CAA Golden Bear Life Upgrade,Paid
10715,RA,CAA Regular Annual,Lapsed
10721,RL,CAA Regular Life Member,Paid
10726,LB,CAA Golden Bear Life Upgrade,Paid
10768,SR,CAA Sr. Citizen Annual,Paid
10774,SP,CAA Spouse Life,Paid
10784,NULL,NULL,NULL
10797,RL,CAA Regular Life Member,Paid
10800,RL,CAA Regular Life Member,Paid
10827,RL,CAA Regular Life Member,Paid
10845,RL,CAA Regular Life Member,Paid
10850,RL,CAA Regular Life Member,Paid
10860,NULL,NULL,NULL
10863,LB,CAA Golden Bear Life Upgrade,Paid
10864,LB,CAA Golden Bear Life Upgrade,Paid
10866,NULL,NULL,NULL
10886,RL,CAA Regular Life Member,Paid
10890,RL,CAA Regular Life Member,Paid
10893,SR,CAA Sr. Citizen Annual,Lapsed
10901,LB,CAA Golden Bear Life Upgrade,Paid
10911,RL,CAA Regular Life Member,Paid
10912,RL,CAA Regular Life Member,Paid
10927,RL,CAA Regular Life Member,Paid
10946,RL,CAA Regular Life Member,Paid
10960,RL,CAA Regular Life Member,Paid
10965,RL,CAA Regular Life Member,Paid
10972,RL,CAA Regular Life Member,Paid
10974,RL,CAA Regular Life Member,Paid
10975,SL,CAA Sr. Citizen Life,Paid
10979,FP,CAA Life Member - Paid In Full,Paid
11013,RL,CAA Regular Life Member,Paid
11015,LB,CAA Golden Bear Life Upgrade,Paid
11016,RL,CAA Regular Life Member,Paid
11017,P6,CAA Life Annual - Sr. Citizen,Active
11018,RL,CAA Regular Life Member,Paid
11019,RL,CAA Regular Life Member,Paid
11024,RL,CAA Regular Life Member,Paid
11031,SL,CAA Sr. Citizen Life,Paid
11033,RL,CAA Regular Life Member,Paid
11046,RL,CAA Regular Life Member,Paid
11050,RL,CAA Regular Life Member,Paid
11057,RL,CAA Regular Life Member,Paid
11062,NULL,NULL,NULL
11068,LB,CAA Golden Bear Life Upgrade,Paid
11089,RA,CAA Regular Annual,Lapsed
11095,SL,CAA Sr. Citizen Life,Paid
11096,LB,CAA Golden Bear Life Upgrade,Paid
11102,RL,CAA Regular Life Member,Paid
11103,RA,CAA Regular Annual,Lapsed
11108,RL,CAA Regular Life Member,Paid
11133,RL,CAA Regular Life Member,Paid
11146,NULL,NULL,NULL
11176,RL,CAA Regular Life Member,Paid
11189,RL,CAA Regular Life Member,Paid
11192,SL,CAA Sr. Citizen Life,Paid
11206,RL,CAA Regular Life Member,Paid
11208,RL,CAA Regular Life Member,Paid
11218,FP,CAA Life Member - Paid In Full,Paid
11257,SR,CAA Sr. Citizen Annual,Paid
11277,RL,CAA Regular Life Member,Paid
11291,SR,CAA Sr. Citizen Annual,Lapsed
11305,RL,CAA Regular Life Member,Paid
11307,SP,CAA Spouse Life,Paid
11310,LB,CAA Golden Bear Life Upgrade,Paid
11321,RA,CAA Regular Annual,Lapsed
11323,FP,CAA Life Member - Paid In Full,Paid
11329,RL,CAA Regular Life Member,Paid
11330,SR,CAA Sr. Citizen Annual,Paid
11332,SR,CAA Sr. Citizen Annual,Paid
11334,SP,CAA Spouse Life,Paid
11340,RL,CAA Regular Life Member,Paid
11347,NULL,NULL,NULL
11353,RL,CAA Regular Life Member,Paid
11354,RL,CAA Regular Life Member,Paid
11366,NULL,NULL,NULL
11372,NULL,NULL,NULL
11379,SP,CAA Spouse Life,Paid
11387,SL,CAA Sr. Citizen Life,Paid
11397,NULL,NULL,NULL
11399,NULL,NULL,NULL
11400,NULL,NULL,NULL
11401,RL,CAA Regular Life Member,Paid
11406,SL,CAA Sr. Citizen Life,Paid
11408,RL,CAA Regular Life Member,Paid
11412,RL,CAA Regular Life Member,Paid
11415,RL,CAA Regular Life Member,Paid
11419,LB,CAA Golden Bear Life Upgrade,Paid
11420,RL,CAA Regular Life Member,Paid
11421,RL,CAA Regular Life Member,Paid
11422,PL,CAA Paying Life,Lapsed
11423,RL,CAA Regular Life Member,Paid
11425,RL,CAA Regular Life Member,Paid
11426,RL,CAA Regular Life Member,Paid
11427,RL,CAA Regular Life Member,Paid
11431,LB,CAA Golden Bear Life Upgrade,Paid
11440,RL,CAA Regular Life Member,Paid
11442,RL,CAA Regular Life Member,Paid
11444,LB,CAA Golden Bear Life Upgrade,Paid
11447,RL,CAA Regular Life Member,Paid
11449,RL,CAA Regular Life Member,Paid
11454,RL,CAA Regular Life Member,Paid
11457,RL,CAA Regular Life Member,Paid
11473,RL,CAA Regular Life Member,Paid
11481,RL,CAA Regular Life Member,Paid
11485,RL,CAA Regular Life Member,Paid
11501,RL,CAA Regular Life Member,Paid
11512,RL,CAA Regular Life Member,Paid
11529,RL,CAA Regular Life Member,Paid
11534,LB,CAA Golden Bear Life Upgrade,Paid
11535,LB,CAA Golden Bear Life Upgrade,Paid
11540,RL,CAA Regular Life Member,Paid
11543,LB,CAA Golden Bear Life Upgrade,Paid
11554,RL,CAA Regular Life Member,Paid
11557,RL,CAA Regular Life Member,Paid
11560,RL,CAA Regular Life Member,Paid
11562,RA,CAA Regular Annual,Lapsed
11563,RL,CAA Regular Life Member,Paid
11565,LB,CAA Golden Bear Life Upgrade,Paid
11566,RL,CAA Regular Life Member,Paid
11567,FP,CAA Life Member - Paid In Full,Paid
11570,RL,CAA Regular Life Member,Paid
11577,SP,CAA Spouse Life,Paid
11579,RA,CAA Regular Annual,Lapsed
11581,SL,CAA Sr. Citizen Life,Paid
11594,SR,CAA Sr. Citizen Annual,Lapsed
11609,NULL,NULL,NULL
11615,RL,CAA Regular Life Member,Paid
11619,RL,CAA Regular Life Member,Paid
11623,RL,CAA Regular Life Member,Paid
11627,RL,CAA Regular Life Member,Paid
11628,RL,CAA Regular Life Member,Paid
11629,SR,CAA Sr. Citizen Annual,Lapsed
11632,NULL,NULL,NULL
11638,NULL,NULL,NULL
11642,LB,CAA Golden Bear Life Upgrade,Paid
11659,RL,CAA Regular Life Member,Paid
11701,RL,CAA Regular Life Member,Paid
11707,RL,CAA Regular Life Member,Paid
11728,RL,CAA Regular Life Member,Paid
11733,SL,CAA Sr. Citizen Life,Paid
11738,NULL,NULL,NULL
11744,SP,CAA Spouse Life,Paid
11751,RL,CAA Regular Life Member,Paid
11754,NULL,NULL,NULL
11761,SR,CAA Sr. Citizen Annual,Lapsed
11763,NULL,NULL,NULL
11766,RL,CAA Regular Life Member,Paid
11770,SL,CAA Sr. Citizen Life,Paid
11774,NULL,NULL,NULL
11775,RL,CAA Regular Life Member,Paid
11777,RL,CAA Regular Life Member,Paid
11785,RL,CAA Regular Life Member,Paid
11787,NULL,NULL,NULL
11790,RL,CAA Regular Life Member,Paid
11799,NULL,NULL,NULL
11801,NULL,NULL,NULL
11805,RL,CAA Regular Life Member,Paid
11807,NULL,NULL,NULL
11812,LB,CAA Golden Bear Life Upgrade,Paid
11816,FP,CAA Life Member - Paid In Full,Paid
11817,NULL,NULL,NULL
11832,RL,CAA Regular Life Member,Paid
11835,RA,CAA Regular Annual,Lapsed
11840,SR,CAA Sr. Citizen Annual,Paid
11841,RL,CAA Regular Life Member,Paid
11843,LB,CAA Golden Bear Life Upgrade,Paid
11845,SR,CAA Sr. Citizen Annual,Lapsed
11847,SL,CAA Sr. Citizen Life,Paid
11848,RA,CAA Regular Annual,Lapsed
11851,RL,CAA Regular Life Member,Paid
11862,NULL,NULL,NULL
11864,SP,CAA Spouse Life,Paid
11880,LB,CAA Golden Bear Life Upgrade,Paid
11886,NULL,NULL,NULL
11891,LB,CAA Golden Bear Life Upgrade,Paid
11897,RA,CAA Regular Annual,Lapsed
11899,PL,CAA Paying Life,Active
11901,FP,CAA Life Member - Paid In Full,Paid
11914,RL,CAA Regular Life Member,Paid
11918,NULL,NULL,NULL
11925,RL,CAA Regular Life Member,Paid
11933,RL,CAA Regular Life Member,Paid
11957,SR,CAA Sr. Citizen Annual,Paid
11979,NULL,NULL,NULL
11981,LB,CAA Golden Bear Life Upgrade,Paid
11982,NULL,NULL,NULL
11985,RL,CAA Regular Life Member,Paid
11992,RA,CAA Regular Annual,Lapsed
11994,SL,CAA Sr. Citizen Life,Paid
11996,RL,CAA Regular Life Member,Paid
11999,NULL,NULL,NULL
12006,NULL,NULL,NULL
12017,FP,CAA Life Member - Paid In Full,Paid
12022,LB,CAA Golden Bear Life Upgrade,Paid
12024,NULL,NULL,NULL
12032,SL,CAA Sr. Citizen Life,Paid
12037,RL,CAA Regular Life Member,Paid
12040,NULL,NULL,NULL
12045,NULL,NULL,NULL
12057,SL,CAA Sr. Citizen Life,Paid
12061,RA,CAA Regular Annual,Lapsed
12065,NULL,NULL,NULL
12071,NULL,NULL,NULL
12074,RL,CAA Regular Life Member,Paid
12081,RL,CAA Regular Life Member,Paid
12086,SR,CAA Sr. Citizen Annual,Paid
12088,RA,CAA Regular Annual,Lapsed
12089,RA,CAA Regular Annual,Lapsed
12090,RL,CAA Regular Life Member,Paid
12099,NULL,NULL,NULL
12111,NULL,NULL,NULL
12112,LB,CAA Golden Bear Life Upgrade,Paid
12122,RL,CAA Regular Life Member,Paid
12126,NULL,NULL,NULL
12132,NULL,NULL,NULL
12134,RL,CAA Regular Life Member,Paid
12139,RL,CAA Regular Life Member,Paid
12140,RG,CAA Recent Grad Annual,Lapsed
12146,RL,CAA Regular Life Member,Paid
12148,RL,CAA Regular Life Member,Paid
12160,PL,CAA Paying Life,Lapsed
12170,RL,CAA Regular Life Member,Paid
12172,RL,CAA Regular Life Member,Paid
12177,NULL,NULL,NULL
12188,SL,CAA Sr. Citizen Life,Paid
12190,RL,CAA Regular Life Member,Paid
12202,SR,CAA Sr. Citizen Annual,Paid
12204,NULL,NULL,NULL
12209,NULL,NULL,NULL
12210,PL,CAA Paying Life,Lapsed
12215,RL,CAA Regular Life Member,Paid
12216,SP,CAA Spouse Life,Paid
12222,FP,CAA Life Member - Paid In Full,Paid
12223,NULL,NULL,NULL
12227,RA,CAA Regular Annual,Lapsed
12229,RL,CAA Regular Life Member,Paid
12233,NULL,NULL,NULL
12244,RL,CAA Regular Life Member,Paid
12247,LB,CAA Golden Bear Life Upgrade,Paid
12250,LB,CAA Golden Bear Life Upgrade,Paid
12262,RL,CAA Regular Life Member,Paid
12264,LB,CAA Golden Bear Life Upgrade,Paid
12268,NULL,NULL,NULL
12274,PL,CAA Paying Life,Lapsed
12277,LB,CAA Golden Bear Life Upgrade,Paid
12289,RA,CAA Regular Annual,Lapsed
12291,LB,CAA Golden Bear Life Upgrade,Paid
12306,RA,CAA Regular Annual,Lapsed
